movie_id,title,budget,genre,cast,director,runtime,release_date,production_company,language,country,IMDB_rating,number_of_votes,box_office_revenue
1783,Movie_1783,12737579.0,Animation,"Emma Stone, Tom Hanks, Charlize Theron",Taika Waititi,84.0,2006-10-02,Blumhouse Productions,Korean,UK,5.2,14419.0,35558618
336,Movie_336,121500588.0,Comedy,"Sam Star, Timothée Chalamet",Quentin Tarantino,131.0,2024-11-29,Columbia Pictures,English,Brazil,8.3,10393.0,204750060
516,Movie_516,42261055.0,Documentary,"Leonardo DiCaprio, Sam Star, Timothée Chalamet",Greta Gerwig,102.0,2005-07-27,Amblin Entertainment,Portuguese,Canada,7.8,10948.0,37196371
1349,Movie_1349,23526238.0,Horror,"Charlize Theron, Timothée Chalamet, Amy Adams",Tim Burton,92.0,2020-05-11,Regency Enterprises,Chinese,Japan,7.8,7723.0,58288279
1016,Movie_1016,1926742.0,Romance,"Riley Role, Jennifer Lawrence, Robert Downey Jr., Sandra Bullock",Guillermo del Toro,68.0,2011-03-14,Paramount Pictures,Spanish,China,7.3,4749.0,1996313
2838,Movie_2838,3016580.0,Action,"Jordan Talent, Gal Gadot, Natalie Portman, Timothée Chalamet",Ridley Scott,105.0,2019-08-01,Columbia Pictures,English,France,8.5,8494.0,7928621
2833,Movie_2833,11531740.0,Fantasy,"Tom Hanks, Sam Star, Zendaya, Cate Blanchett",Martin Scorsese,117.0,2018-01-04,Regency Enterprises,Spanish,Italy,7.5,7654.0,56181065
1782,Movie_1782,124091127.0,Documentary,"Margot Robbie, Meryl Streep, Casey Celeb",Greta Gerwig,70.0,2004-03-29,Amblin Entertainment,Spanish,Canada,8.4,21084.0,212969684
1786,Movie_1786,62737875.0,Drama,"Zendaya, Will Smith, Jane Doe B, John Doe A",Jordan Peele,76.0,2005-02-14,Searchlight Pictures,Korean,Brazil,9.0,12955.0,188312200
2071,Movie_2071,17716180.0,Mystery,"Sandra Bullock, Oscar Isaac, Alex Actor, Viola Davis",Patty Jenkins,157.0,2000-05-27,DreamWorks,English,France,5.3,16849.0,42026374
357,Movie_357,121029829.0,Drama,"Tom Holland, Chris Evans, Robert Downey Jr., Ryan Gosling",Christopher Nolan,104.0,2001-06-13,A24,Portuguese,Canada,8.1,15901.0,511892908
2882,Movie_2882,17579598.0,Horror,"Florence Pugh, Margot Robbie, Dwayne Johnson, Pedro Pascal",Bong Joon-ho,88.0,2005-01-11,Paramount Pictures,Chinese,Japan,7.3,10376.0,13538737
1313,Movie_1313,94764463.0,Family,"Denzel Washington, Gal Gadot, Sam Star",Christopher Nolan,137.0,2010-10-26,Searchlight Pictures,English,Japan,8.1,4178.0,264569001
1636,Movie_1636,278323933.0,Drama,"Saoirse Ronan, Tom Holland, Alex Actor, Ryan Gosling",Alex Rivera,88.0,2016-05-30,Warner Bros.,English,France,6.2,12471.0,921086092
551,Movie_551,20146817.0,Comedy,"Oscar Isaac, Benedict Cumberbatch, Joaquin Phoenix, Jennifer Lawrence",Christopher Nolan,76.0,2023-05-02,Regency Enterprises,English,Australia,8.4,12095.0,30547025
2389,Movie_2389,22505959.0,Musical,"Zendaya, Natalie Portman, Anya Taylor-Joy",Sofia Coppola,133.0,2011-05-07,Blumhouse Productions,Chinese,USA,7.3,15614.0,14699563
2480,Movie_2480,59458644.0,Thriller,"Sam Star, Joaquin Phoenix",Jamie Lee,109.0,2019-05-10,Universal Pictures,Spanish,China,6.4,15569.0,69603152
2522,Movie_2522,11260703.0,Thriller,"Morgan Freeman, Dwayne Johnson, Pat Player, Awkwafina",Greta Gerwig,94.0,2017-05-06,Walt Disney Pictures,English,Japan,8.6,8803.0,27265779
2266,Movie_2266,2628034.0,Musical,"Riley Role, Pat Player, Anya Taylor-Joy, Natalie Portman",Taika Waititi,136.0,2014-07-06,20th Century Studios,Hindi,Canada,8.1,8342.0,2422954
1228,Movie_1228,66731400.0,Family,"Tom Hanks, Riley Role, Charlize Theron, Alex Actor",Greta Gerwig,81.0,2007-11-13,NEON,French,China,7.9,13375.0,228569907
2709,Movie_2709,9071385.0,Romance,"Awkwafina, Timothée Chalamet",Steven Spielberg,119.0,2000-11-13,Paramount Pictures,English,UK,6.6,9666.0,11037250
958,Movie_958,36102289.0,Action,"Morgan Screen, Charlize Theron, Leonardo DiCaprio",Sam Mendes,145.0,2018-01-22,Lionsgate,English,Italy,8.8,10190.0,121997736
1774,Movie_1774,42299606.0,Action,"Lupita Nyong'o, Morgan Screen",Jane Doe,108.0,2024-12-09,Walt Disney Pictures,English,China,8.4,12941.0,77187302
2142,Movie_2142,9923196.0,Mystery,"Gal Gadot, Pat Player, Zendaya",Martin Scorsese,116.0,2011-11-24,Village Roadshow,English,Brazil,9.0,11133.0,15896599
1009,Movie_1009,4114056.0,Comedy,"Leonardo DiCaprio, Joaquin Phoenix, Ryan Gosling, Lupita Nyong'o",Casey Brown,124.0,2017-01-09,20th Century Studios,Chinese,France,7.1,5926.0,4127717
1093,Movie_1093,278975549.0,Adventure,"Casey Celeb, Scarlett Johansson, Charlize Theron",Christopher Nolan,,2014-01-01,Paramount Pictures,Spanish,USA,8.2,10500.0,406171314
2703,Movie_2703,7464857.0,Action,"Tom Holland, Riley Role, Joaquin Phoenix, Sandra Bullock",Damien Chazelle,104.0,2007-11-08,Blumhouse Productions,Japanese,Italy,9.3,4154.0,9486441
997,Movie_997,10919073.0,War,"Jake Gyllenhaal, Tom Holland, Morgan Freeman, Saoirse Ronan",Guillermo del Toro,123.0,2011-03-16,NEON,Korean,India,4.6,10826.0,6687263
1680,Movie_1680,27835784.0,Documentary,"Robert Downey Jr., Leonardo DiCaprio",Guillermo del Toro,101.0,2005-01-16,Annapurna Pictures,English,Brazil,6.8,11255.0,31434998
154,Movie_154,42426792.0,Horror,"Alex Actor, Taylor Thespian, Amy Adams",Casey Brown,126.0,2011-01-02,Amblin Entertainment,English,Italy,6.0,12796.0,50002737
2812,Movie_2812,34645745.0,War,"Timothée Chalamet, Samuel L. Jackson",Alex Rivera,89.0,2003-08-13,Columbia Pictures,Hindi,South Korea,5.5,12629.0,14757203
581,Movie_581,10921622.0,Documentary,"Benedict Cumberbatch, Jane Doe B, Denzel Washington",Chloe Zhao,134.0,2008-07-10,Metro-Goldwyn-Mayer,Italian,Japan,9.7,5176.0,15391513
1471,Movie_1471,172682344.0,Animation,"Joaquin Phoenix, Morgan Freeman, Casey Celeb, Pedro Pascal",Guillermo del Toro,106.0,2014-06-14,DreamWorks,Korean,Brazil,6.6,13294.0,311937766
704,Movie_704,97894813.0,Family,"Awkwafina, Amy Adams, Brad Pitt",Steven Spielberg,121.0,2006-05-08,Regency Enterprises,Italian,USA,8.0,18622.0,367372031
1213,Movie_1213,50764809.0,Sci-Fi,"Ana de Armas, Dwayne Johnson, Robert Downey Jr., Leonardo DiCaprio",Martin Scorsese,154.0,2024-06-05,A24,English,Brazil,7.6,11517.0,636326312
897,Movie_897,,Animation,"Pat Player, Denzel Washington, Florence Pugh, Scarlett Johansson",Jane Doe,107.0,2017-01-03,Metro-Goldwyn-Mayer,Spanish,USA,6.6,8691.0,8018056
488,Movie_488,26538453.0,Horror,"Anya Taylor-Joy, Riley Role, Charlize Theron, Benedict Cumberbatch",Chloe Zhao,124.0,2013-11-14,NEON,English,Brazil,9.8,12427.0,113387595
560,Movie_560,7431169.0,Horror,"Amy Adams, Charlize Theron",Taylor Green,113.0,2002-09-10,NEON,Portuguese,France,8.5,5446.0,15078062
1142,Movie_1142,47648113.0,Biography,"John Doe A, Ryan Gosling, Saoirse Ronan, Samuel L. Jackson",Quentin Tarantino,101.0,2025-05-21,DreamWorks,English,China,8.0,9338.0,88719772
1120,Movie_1120,29116532.0,Biography,"Florence Pugh, Jordan Talent, Pedro Pascal",Damien Chazelle,129.0,2002-11-06,Blumhouse Productions,English,South Korea,6.7,10975.0,69484332
513,Movie_513,11830785.0,Fantasy,"Emma Stone, Viola Davis",Patty Jenkins,111.0,2018-01-23,Legendary Entertainment,Korean,China,7.4,6384.0,34000121
634,Movie_634,4576042.0,Comedy,"Jane Doe B, Leonardo DiCaprio",Bong Joon-ho,77.0,2012-08-26,NEON,English,Japan,6.2,11461.0,21155033
2612,Movie_2612,12694707.0,Sci-Fi,"Samuel L. Jackson, Pedro Pascal, Morgan Freeman, Christian Bale",Patty Jenkins,130.0,2010-03-16,Village Roadshow,English,Germany,8.0,6924.0,44340347
1665,Movie_1665,43238971.0,Thriller,"Zendaya, Taylor Thespian",Wes Anderson,73.0,2006-02-12,Metro-Goldwyn-Mayer,English,UK,8.0,15485.0,87380666
1013,Movie_1013,12794068.0,Romance,"Will Smith, Robert Downey Jr.",Jamie Lee,80.0,2016-04-17,Legendary Entertainment,French,USA,5.6,5634.0,5328678
1932,Movie_1932,67117529.0,Adventure,"Amy Adams, Timothée Chalamet, Emma Stone",Denis Villeneuve,123.0,2017-11-04,Lionsgate,English,Italy,8.3,11467.0,359565213
1151,Movie_1151,15941042.0,Drama,"Pedro Pascal, Taylor Thespian, Sam Star, Brad Pitt",Jane Doe,124.0,2011-05-18,Amblin Entertainment,French,Brazil,7.4,8230.0,8331485
2835,Movie_2835,2163264.0,Animation,"Morgan Freeman, Will Smith, Margot Robbie, Timothée Chalamet",James Cameron,107.0,2009-12-12,Warner Bros.,English,Australia,8.0,11933.0,13799415
117,Movie_117,35220515.0,Sci-Fi,"Jennifer Lawrence, Riley Role",Guy Ritchie,105.0,2005-09-27,Legendary Entertainment,English,Germany,7.9,11862.0,57655284
741,Movie_741,11144859.0,War,"Alex Actor, Will Smith, Taylor Thespian, Scarlett Johansson",Wes Anderson,93.0,2019-06-09,20th Century Studios,Hindi,USA,6.6,9091.0,28907140
2792,Movie_2792,40567080.0,Fantasy,"Casey Celeb, Tom Hanks, Christian Bale, Jake Gyllenhaal",Barry Jenkins,77.0,2010-06-26,Walt Disney Pictures,English,Australia,6.9,10275.0,59522693
1975,Movie_1975,14716448.0,Romance,"Cate Blanchett, Joaquin Phoenix",Taika Waititi,96.0,2021-03-11,Focus Features,English,Australia,8.2,7573.0,49688260
1082,Movie_1082,27336331.0,Thriller,"Will Smith, Ana de Armas, Riley Role",Martin Scorsese,139.0,2000-06-29,New Line Cinema,English,USA,7.9,16809.0,164537628
1811,Movie_1811,6651164.0,Documentary,"Florence Pugh, Samuel L. Jackson, Ryan Gosling",Ava DuVernay,109.0,2021-11-24,Legendary Entertainment,Hindi,Italy,,4875.0,9496371
831,Movie_831,2820600.0,Documentary,"Emma Stone, Timothée Chalamet, Jane Doe B, Cate Blanchett",Jane Doe,116.0,2007-02-08,Village Roadshow,English,China,5.8,945.0,1493232
120,Movie_120,60439758.0,Thriller,"Ryan Gosling, Leonardo DiCaprio, Will Smith",Ridley Scott,130.0,2021-10-25,Regency Enterprises,Spanish,Brazil,8.5,16877.0,151428466
657,Movie_657,47901478.0,Crime,"Leonardo DiCaprio, Taylor Thespian, John Doe A, Charlize Theron",Sam Mendes,100.0,2023-07-21,New Line Cinema,English,Italy,6.2,12353.0,117888863
2761,Movie_2761,26427135.0,Biography,"Robert Downey Jr., Emma Stone, Sandra Bullock, Taylor Thespian",Denis Villeneuve,153.0,2011-03-27,Columbia Pictures,English,Australia,7.7,13649.0,32971900
2721,Movie_2721,400000000.0,Comedy,"Benedict Cumberbatch, Cate Blanchett",Ridley Scott,107.0,2014-12-09,Walt Disney Pictures,Spanish,Italy,7.0,16195.0,957335633
2962,Movie_2962,49427335.0,Western,"Brad Pitt, Natalie Portman, Timothée Chalamet, Pat Player",Bong Joon-ho,120.0,2013-02-12,Village Roadshow,English,USA,7.8,6038.0,72934026
636,Movie_636,34092962.0,Biography,"Jennifer Lawrence, Charlize Theron",Greta Gerwig,96.0,2007-04-08,Searchlight Pictures,English,Australia,7.2,13127.0,33839177
370,Movie_370,13417456.0,Animation,"Zendaya, Emma Stone",Ridley Scott,105.0,2008-11-25,Warner Bros.,English,South Korea,8.0,7958.0,80557012
269,Movie_269,30060911.0,Horror,"Idris Elba, Anya Taylor-Joy, Awkwafina, Jane Doe B",Alex Rivera,77.0,2003-06-05,NEON,Spanish,USA,7.8,7540.0,17331528
47,Movie_47,66963624.0,Sci-Fi,"Charlize Theron, Oscar Isaac, Brad Pitt",Christopher Nolan,95.0,2007-11-06,New Line Cinema,English,South Korea,8.2,15006.0,137396730
992,Movie_992,13458664.0,Comedy,"Ana de Armas, Tom Hanks",Taylor Green,137.0,2005-02-04,Amblin Entertainment,Japanese,France,7.9,8113.0,21718106
877,Movie_877,7572610.0,Action,"Denzel Washington, Casey Celeb",Tim Burton,84.0,2006-08-23,Lionsgate,English,Canada,4.7,10284.0,27970753
774,Movie_774,58799779.0,Adventure,"Jake Gyllenhaal, Oscar Isaac, Scarlett Johansson, Riley Role",Bong Joon-ho,86.0,2005-02-04,Walt Disney Pictures,German,France,7.8,8503.0,173456815
1220,Movie_1220,29137048.0,Thriller,"Sam Star, Brad Pitt",Chris Park,96.0,2010-10-18,A24,English,Germany,5.1,8761.0,21443817
1127,Movie_1127,107227495.0,Documentary,"Casey Celeb, Amy Adams",Damien Chazelle,110.0,2001-04-05,Focus Features,English,Brazil,7.4,10791.0,103966602
5,Movie_5,41143779.0,Family,"Viola Davis, Morgan Screen, Jane Doe B, Tom Hanks",Denis Villeneuve,129.0,2018-02-12,Searchlight Pictures,English,Japan,4.4,8225.0,45159992
1596,Movie_1596,11394708.0,Documentary,"Leonardo DiCaprio, Lupita Nyong'o, Brie Larson",Guy Ritchie,118.0,2005-08-12,New Line Cinema,Chinese,Brazil,7.9,12170.0,4615742
2312,Movie_2312,95741828.0,Musical,"Sandra Bullock, Morgan Freeman",Greta Gerwig,100.0,2012-12-15,Metro-Goldwyn-Mayer,Japanese,USA,7.3,12607.0,244107236
2492,Movie_2492,21474557.0,Animation,"Anya Taylor-Joy, Lupita Nyong'o, Gal Gadot, Pedro Pascal",John Smith,147.0,2017-11-05,Warner Bros.,Spanish,France,8.2,12879.0,11543940
1078,Movie_1078,17837650.0,Documentary,"Florence Pugh, Margot Robbie, Anya Taylor-Joy",Sam Mendes,115.0,2019-08-16,NEON,Italian,China,4.4,13827.0,7737749
838,Movie_838,26863373.0,Western,"Sam Star, Pat Player, Jane Doe B",Peter Jackson,161.0,2010-11-19,Legendary Entertainment,English,South Korea,7.3,10136.0,32735762
682,Movie_682,9885262.0,Documentary,"Tom Holland, Chris Evans, Emma Stone, Casey Celeb",Jordan Peele,136.0,2012-03-03,Lionsgate,English,Australia,7.6,8478.0,17935215
1716,Movie_1716,15731320.0,Drama,"Margot Robbie, Brie Larson, Leonardo DiCaprio",Ryan Coogler,123.0,2014-09-24,Annapurna Pictures,Hindi,Brazil,5.6,4344.0,28583837
2353,Movie_2353,1309071.0,Adventure,"Sandra Bullock, Morgan Freeman, Idris Elba",Michael Bay,125.0,2012-10-18,20th Century Studios,Spanish,India,5.8,8219.0,2948566
2618,Movie_2618,62414732.0,Horror,"Emma Stone, Robert Downey Jr., Pedro Pascal, Anya Taylor-Joy",John Smith,143.0,2018-02-23,NEON,English,South Korea,6.4,14922.0,103488750
2362,Movie_2362,12196016.0,Musical,"Sandra Bullock, Ryan Gosling, Timothée Chalamet, Morgan Freeman",Chris Park,111.0,2024-09-30,Columbia Pictures,English,South Korea,7.8,10859.0,8363274
2198,Movie_2198,5657154.0,Western,"Gal Gadot, Charlize Theron",Christopher Nolan,60.0,2009-07-03,Searchlight Pictures,Hindi,India,8.4,5910.0,6599287
1149,Movie_1149,15051811.0,Drama,"Tom Holland, Meryl Streep, Alex Actor",Sam Mendes,117.0,2015-04-24,Metro-Goldwyn-Mayer,Japanese,Brazil,8.0,16502.0,21735118
575,Movie_575,41225807.0,Western,"Idris Elba, Benedict Cumberbatch, Jennifer Lawrence, Oscar Isaac",David Fincher,108.0,2017-10-26,Focus Features,Italian,Australia,7.0,8393.0,90909111
51,Movie_51,123927668.0,Romance,"Charlize Theron, Florence Pugh, Riley Role, Natalie Portman",Drew White,89.0,2016-08-12,Focus Features,French,Australia,7.0,13809.0,201323937
854,Movie_854,74307843.0,Family,"Meryl Streep, Margot Robbie, Jake Gyllenhaal",Sofia Coppola,120.0,2001-12-22,Annapurna Pictures,Spanish,China,5.7,15446.0,135048667
1983,Movie_1983,14066433.0,Thriller,"Gal Gadot, Saoirse Ronan",Tim Burton,62.0,2003-05-31,NEON,English,China,5.8,,75117145
1824,Movie_1824,22981879.0,Adventure,"Leonardo DiCaprio, Zendaya, Tom Hanks, Samuel L. Jackson",Casey Brown,134.0,2012-07-18,Paramount Pictures,French,France,8.6,14705.0,32674189
834,Movie_834,141502765.0,Romance,"Pedro Pascal, Leonardo DiCaprio, Idris Elba",Martin Scorsese,63.0,2009-12-17,Focus Features,German,Italy,7.2,18837.0,150382872
1116,Movie_1116,26355000.0,Adventure,"Casey Celeb, Zendaya",Michael Bay,138.0,2025-05-06,Annapurna Pictures,English,Canada,7.2,12459.0,119902222
1167,Movie_1167,19631665.0,Sci-Fi,"Jordan Talent, Cate Blanchett",Guillermo del Toro,64.0,2012-09-25,Metro-Goldwyn-Mayer,English,China,4.9,9342.0,29347974
2519,Movie_2519,4370149.0,Family,"Riley Role, Cate Blanchett, Brie Larson, Amy Adams",Zack Snyder,82.0,2004-08-21,Village Roadshow,English,Canada,7.4,4984.0,19247223
1907,Movie_1907,9733371.0,Romance,"Taylor Thespian, Alex Actor, Charlize Theron",Peter Jackson,163.0,2009-01-22,NEON,English,Brazil,5.7,10554.0,30708860
972,Movie_972,76423186.0,Documentary,"Jake Gyllenhaal, Margot Robbie",Guillermo del Toro,89.0,2007-05-25,Lionsgate,English,Japan,6.7,10703.0,98982235
400,Movie_400,57578897.0,Horror,"Jordan Talent, Leonardo DiCaprio, Pedro Pascal",Jane Doe,,2013-06-11,Walt Disney Pictures,French,Brazil,7.6,10346.0,69936019
2560,Movie_2560,188821910.0,Crime,"Emma Stone, Pat Player",Denis Villeneuve,86.0,2009-07-12,New Line Cinema,English,India,6.2,7438.0,336206864
2369,Movie_2369,37371515.0,Animation,"Robert Downey Jr., Casey Celeb",Kathryn Bigelow,99.0,2007-04-12,DreamWorks,Spanish,China,8.4,8587.0,77584869
20,Movie_20,50748587.0,Crime,"Christian Bale, Pedro Pascal, Alex Actor",Ryan Coogler,104.0,2024-06-13,Amblin Entertainment,French,Brazil,8.2,11860.0,193618613
685,Movie_685,46825399.0,Biography,"Morgan Screen, Idris Elba, Oscar Isaac",Steven Spielberg,110.0,2004-08-20,Lionsgate,English,USA,7.8,12185.0,65420160
36,Movie_36,15137694.0,Documentary,"Chris Evans, Zendaya",Bong Joon-ho,,2000-03-19,Metro-Goldwyn-Mayer,English,Canada,8.4,9427.0,45176838
2859,Movie_2859,35401657.0,Crime,"Will Smith, Samuel L. Jackson, Tom Hanks",Greta Gerwig,77.0,2020-08-16,Columbia Pictures,French,USA,9.9,13720.0,85407118
525,Movie_525,4166813.0,Adventure,"Sam Star, Oscar Isaac",James Cameron,132.0,2008-09-11,Regency Enterprises,French,South Korea,8.1,9614.0,5410918
2456,Movie_2456,6006523.0,Drama,"Jake Gyllenhaal, Alex Actor, Awkwafina",John Smith,114.0,2015-06-17,DreamWorks,Korean,Australia,7.5,6507.0,4047013
921,Movie_921,38521629.0,Romance,"Cate Blanchett, Tom Holland, Emma Stone, Ana de Armas",Wes Anderson,118.0,2004-03-09,NEON,English,India,7.3,13492.0,130233038
1842,Movie_1842,8671078.0,Romance,"Scarlett Johansson, Christian Bale, Meryl Streep, Casey Celeb",Jane Doe,86.0,2018-06-14,Legendary Entertainment,English,Australia,6.8,5306.0,10242492
1891,Movie_1891,33470892.0,Fantasy,"Brie Larson, Dwayne Johnson",Casey Brown,123.0,2017-10-30,Paramount Pictures,English,Japan,8.7,8697.0,186589148
538,Movie_538,147718420.0,Drama,"Sandra Bullock, Natalie Portman, Jane Doe B",Drew White,122.0,2010-03-18,Warner Bros.,English,Canada,7.6,17366.0,354166594
1706,Movie_1706,30677900.0,War,"Alex Actor, Joaquin Phoenix, Amy Adams, Natalie Portman",Drew White,125.0,2010-02-16,DreamWorks,English,USA,7.1,11450.0,118686588
2961,Movie_2961,10867619.0,Sci-Fi,"Taylor Thespian, Timothée Chalamet, Meryl Streep, Leonardo DiCaprio",Taika Waititi,134.0,2013-12-06,Walt Disney Pictures,Italian,Australia,6.2,8997.0,36726972
246,Movie_246,11847762.0,Adventure,"Ryan Gosling, Riley Role, John Doe A, Awkwafina",Pat Quinn,110.0,2002-12-25,20th Century Studios,English,Brazil,7.3,10204.0,30730997
785,Movie_785,121113851.0,Mystery,"Oscar Isaac, Emma Stone, Pedro Pascal",Chris Park,,2019-06-06,Regency Enterprises,Spanish,Brazil,7.5,10995.0,108997497
1410,Movie_1410,334977893.0,Fantasy,"Anya Taylor-Joy, Brie Larson, Timothée Chalamet, Taylor Thespian",Taylor Green,60.0,2013-11-19,Metro-Goldwyn-Mayer,English,India,8.9,12513.0,839902105
2538,Movie_2538,7703352.0,Biography,"Idris Elba, Saoirse Ronan",Chris Park,87.0,2006-06-13,Lionsgate,English,France,6.5,16492.0,9314786
155,Movie_155,56157914.0,Documentary,"Zendaya, Benedict Cumberbatch, Joaquin Phoenix",Taylor Green,96.0,2016-05-05,Warner Bros.,English,India,8.8,8839.0,58602044
1687,Movie_1687,3587948.0,Family,"Alex Actor, Christian Bale",Denis Villeneuve,140.0,2017-12-11,20th Century Studios,English,USA,7.6,5184.0,12747502
626,Movie_626,176605826.0,Biography,"Anya Taylor-Joy, Jordan Talent",Ridley Scott,166.0,2021-03-09,DreamWorks,English,USA,6.3,16874.0,217206490
2906,Movie_2906,9353430.0,Drama,"Emma Stone, Benedict Cumberbatch, Charlize Theron, Florence Pugh",Chloe Zhao,117.0,2007-04-07,20th Century Studios,English,South Korea,9.2,6569.0,53022620
1347,Movie_1347,31443842.0,Animation,"Gal Gadot, Samuel L. Jackson",Kathryn Bigelow,131.0,2019-03-28,Searchlight Pictures,Japanese,China,6.7,8638.0,74177067
570,Movie_570,4964774.0,Sci-Fi,"Taylor Thespian, Pat Player",Taika Waititi,130.0,2000-12-24,20th Century Studios,Spanish,Canada,8.9,8565.0,4831758
2963,Movie_2963,46682787.0,Animation,"Chris Evans, Zendaya, Oscar Isaac, Dwayne Johnson",Barry Jenkins,97.0,2001-06-03,Blumhouse Productions,Spanish,Australia,7.8,7991.0,77731364
1759,Movie_1759,53896503.0,Horror,"Charlize Theron, Morgan Screen, Jane Doe B",John Smith,120.0,2005-02-14,Regency Enterprises,Hindi,France,6.8,16545.0,36400122
1817,Movie_1817,35023088.0,War,"Oscar Isaac, Ana de Armas, Jennifer Lawrence",Casey Brown,111.0,2003-06-20,Focus Features,Spanish,Brazil,5.7,9272.0,31886680
2066,Movie_2066,14029157.0,Mystery,"Anya Taylor-Joy, Natalie Portman",Chris Park,82.0,2020-09-03,Lionsgate,English,France,8.8,12449.0,43229984
128,Movie_128,77511081.0,Mystery,"Natalie Portman, Leonardo DiCaprio",Casey Brown,110.0,2025-07-18,Lionsgate,English,Brazil,8.9,8834.0,501929140
1374,Movie_1374,21114047.0,Biography,"Amy Adams, Ana de Armas",Sam Mendes,87.0,2025-11-18,New Line Cinema,Japanese,France,6.2,12436.0,17182069
2007,Movie_2007,25782459.0,Family,"Meryl Streep, Benedict Cumberbatch, Scarlett Johansson, Tom Holland",Alex Rivera,167.0,2002-10-22,Blumhouse Productions,English,Italy,9.0,11032.0,77736482
981,Movie_981,52228755.0,War,"Ryan Gosling, Robert Downey Jr., Jake Gyllenhaal, Leonardo DiCaprio",Sam Mendes,79.0,2013-10-24,New Line Cinema,French,Germany,6.5,8151.0,44300148
2801,Movie_2801,43080815.0,Thriller,"Viola Davis, Scarlett Johansson, Gal Gadot",Sofia Coppola,110.0,2010-12-27,Paramount Pictures,Japanese,Canada,7.0,14325.0,76696225
191,Movie_191,82306632.0,Comedy,"Viola Davis, Anya Taylor-Joy",Morgan Blake,145.0,2025-02-05,Columbia Pictures,English,China,7.4,14368.0,143095781
1140,Movie_1140,30961418.0,Adventure,"Amy Adams, Brie Larson, Pedro Pascal, Ryan Gosling",Patty Jenkins,60.0,2014-12-13,Annapurna Pictures,Hindi,Italy,7.5,13499.0,89618763
993,Movie_993,19823414.0,Documentary,"Joaquin Phoenix, Jordan Talent, Idris Elba",Steven Spielberg,136.0,2017-09-07,Focus Features,English,Canada,6.3,11943.0,32055151
700,Movie_700,89804461.0,Drama,"Chris Evans, Idris Elba, Zendaya, Viola Davis",Christopher Nolan,153.0,2001-07-23,Regency Enterprises,English,China,,14276.0,345916211
607,Movie_607,11301020.0,Mystery,"Taylor Thespian, Natalie Portman",Jordan Peele,133.0,2018-10-09,Lionsgate,English,Australia,7.6,11924.0,52007125
181,Movie_181,162600513.0,Musical,"Awkwafina, Dwayne Johnson",Jane Doe,106.0,2020-04-04,Focus Features,English,Brazil,5.8,12107.0,212866122
302,Movie_302,217487702.0,Sci-Fi,"Joaquin Phoenix, Oscar Isaac, Lupita Nyong'o, Pat Player",Peter Jackson,123.0,2009-01-23,Walt Disney Pictures,English,Italy,6.7,15506.0,647543186
2545,Movie_2545,5866469.0,Action,"Viola Davis, Casey Celeb, Joaquin Phoenix",Tim Burton,109.0,2013-10-16,DreamWorks,French,USA,6.9,10052.0,4726625
2805,Movie_2805,293631562.0,Sci-Fi,"Florence Pugh, Tom Holland, Pat Player",Casey Brown,134.0,2017-05-13,Legendary Entertainment,Spanish,USA,8.1,14200.0,158055137
1061,Movie_1061,56477372.0,Mystery,"Jane Doe B, Sam Star, Oscar Isaac, Riley Role",Alex Rivera,,2002-09-10,Regency Enterprises,English,Canada,7.4,9757.0,39287735
2849,Movie_2849,94539470.0,Action,"Pat Player, Benedict Cumberbatch",James Cameron,126.0,2009-06-07,Village Roadshow,Italian,Germany,8.0,17290.0,290913694
2908,Movie_2908,11202207.0,Western,"Charlize Theron, Awkwafina, Timothée Chalamet",Barry Jenkins,120.0,2013-07-23,Amblin Entertainment,Hindi,Japan,8.3,17562.0,10914091
2566,Movie_2566,13964038.0,Family,"Zendaya, Timothée Chalamet, Morgan Screen, Lupita Nyong'o",Guillermo del Toro,82.0,2019-11-29,Village Roadshow,English,Germany,5.3,9684.0,13426447
1070,Movie_1070,30339543.0,Horror,"Saoirse Ronan, Chris Evans",John Smith,111.0,2005-05-08,Blumhouse Productions,English,China,7.4,9911.0,84076381
2525,Movie_2525,25326432.0,Crime,"Will Smith, Natalie Portman, Pedro Pascal, John Doe A",Christopher Nolan,141.0,2014-03-29,Paramount Pictures,English,India,6.4,11312.0,64992519
2206,Movie_2206,2513308.0,Mystery,"Alex Actor, Pedro Pascal, Awkwafina, Dwayne Johnson",Taylor Green,144.0,2007-03-06,Searchlight Pictures,English,Germany,6.9,1474.0,5289767
1244,Movie_1244,30535225.0,Horror,"Viola Davis, Ryan Gosling",Chloe Zhao,152.0,2011-12-15,Walt Disney Pictures,Spanish,Japan,8.9,4149.0,41155780
17,Movie_17,3256830.0,Action,"Timothée Chalamet, Christian Bale",Greta Gerwig,154.0,2023-11-01,Regency Enterprises,English,France,8.2,9738.0,16414312
1007,Movie_1007,32495578.0,Drama,"Brie Larson, Robert Downey Jr., Lupita Nyong'o, Oscar Isaac",Patty Jenkins,88.0,2017-04-29,Walt Disney Pictures,English,UK,7.0,13145.0,80714830
547,Movie_547,11916542.0,Drama,"Benedict Cumberbatch, Jake Gyllenhaal",Barry Jenkins,145.0,2010-12-02,Walt Disney Pictures,Korean,China,8.6,4093.0,27172351
659,Movie_659,27933549.0,Drama,"Pat Player, Meryl Streep, Natalie Portman, Brie Larson",Guy Ritchie,120.0,2023-08-10,Walt Disney Pictures,English,China,7.9,14339.0,65606601
